Local time,Open,High,Low,Close,Volume
10.11.2017 23:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 00:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 01:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 02:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 03:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 04:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 05:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 06:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 07:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 08:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 09:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 10:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 11:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 12:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 13:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 14:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 15:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 16:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 17:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 18:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 19:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 20:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 21:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 22:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
11.11.2017 23:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 00:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 01:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 02:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 03:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 04:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 05:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 06:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 07:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 08:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 09:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 10:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 11:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 12:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 13:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 14:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 15:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 16:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 17:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 18:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 19:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 20:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 21:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 22:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
12.11.2017 23:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 00:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 01:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 02:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 03:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 04:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 05:00:00.000 GMT-0800,22.507,22.507,22.507,22.507,0
13.11.2017 06:00:00.000 GMT-0800,22.578,22.608,22.517,22.568,12.0937
13.11.2017 07:00:00.000 GMT-0800,22.577,22.638,22.547,22.578,19.6015
13.11.2017 08:00:00.000 GMT-0800,22.578,22.598,22.527,22.527,15.7412
13.11.2017 09:00:00.000 GMT-0800,22.528,22.548,22.487,22.498,14.6134
13.11.2017 10:00:00.000 GMT-0800,22.497,22.538,22.497,22.527,13.7234
13.11.2017 11:00:00.000 GMT-0800,22.528,22.548,22.507,22.537,11.6607
13.11.2017 12:00:00.000 GMT-0800,22.538,22.567,22.507,22.548,22.6889
13.11.2017 13:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 14:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 15:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 16:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 17:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 18:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 19:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 20:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 21:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 22:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
13.11.2017 23:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 00:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 01:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 02:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 03:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 04:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 05:00:00.000 GMT-0800,22.548,22.548,22.548,22.548,0
14.11.2017 06:00:00.000 GMT-0800,22.418,22.448,22.337,22.398,16.3766
14.11.2017 07:00:00.000 GMT-0800,22.397,22.628,22.397,22.537,31.5054
14.11.2017 08:00:00.000 GMT-0800,22.538,22.628,22.537,22.557,20.6482
14.11.2017 09:00:00.000 GMT-0800,22.558,22.608,22.547,22.588,16.2516
14.11.2017 10:00:00.000 GMT-0800,22.587,22.698,22.577,22.598,15.9619
14.11.2017 11:00:00.000 GMT-0800,22.597,22.608,22.537,22.557,9.4564
14.11.2017 12:00:00.000 GMT-0800,22.558,22.618,22.527,22.588,24.095
14.11.2017 13:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 14:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 15:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 16:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 17:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 18:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 19:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 20:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 21:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 22:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
14.11.2017 23:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 00:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 01:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 02:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 03:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 04:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 05:00:00.000 GMT-0800,22.588,22.588,22.588,22.588,0
15.11.2017 06:00:00.000 GMT-0800,22.698,22.707,22.557,22.608,11.3023
15.11.2017 07:00:00.000 GMT-0800,22.607,22.638,22.517,22.558,26.8591
15.11.2017 08:00:00.000 GMT-0800,22.558,22.578,22.497,22.578,19.205
15.11.2017 09:00:00.000 GMT-0800,22.577,22.628,22.557,22.598,15.6614
15.11.2017 10:00:00.000 GMT-0800,22.598,22.628,22.578,22.617,14.587
15.11.2017 11:00:00.000 GMT-0800,22.618,22.618,22.557,22.578,22.2471
15.11.2017 12:00:00.000 GMT-0800,22.577,22.648,22.577,22.648,31.7941
15.11.2017 13:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 14:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 15:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 16:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 17:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 18:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 19:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 20:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 21:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
15.11.2017 22:00:00.000 GMT-0800,22.648,22.648,22.648,22.648,0
